country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Cayman Islands,CYM,3/3/2021,24008,,,,506,36.53,,,7699,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/4/2021,,,,,598,,,,9099,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/5/2021,26580,17702,8878,,713,40.44,26.94,13.51,10849,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/6/2021,,,,,754,,,,11473,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/7/2021,,,,,795,,,,12097,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/8/2021,,,,,836,,,,12721,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/9/2021,,,,,877,,,,13344,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/10/2021,,,,,918,,,,13968,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/11/2021,,,,,845,,,,12858,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/12/2021,31980,21864,10116,,771,48.66,33.27,15.39,11732,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/13/2021,,,,,804,,,,12234,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/14/2021,,,,,837,,,,12736,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/15/2021,,,,,870,,,,13238,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/16/2021,35984,24366,11648,,903,54.75,37.08,17.72,13740,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/17/2021,,,,,958,,,,14577,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/18/2021,38304,25957,12347,,1014,58.28,39.5,18.79,15429,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Cayman Islands,CYM,3/19/2021,39145,26321,12824,841,1024,59.56,40.05,19.51,15581,Pfizer/BioNTech,Cayman Islands Government,https://www.exploregov.ky/coronavirus-statistics
Chile,CHL,12/24/2020,420,420,,,,0,0,,,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/25/2020,5198,5198,,4778,4778,0.03,0.03,,250,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/26/2020,8338,8338,,3140,3959,0.04,0.04,,207,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/27/2020,8649,8649,,311,2743,0.05,0.05,,143,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/28/2020,8649,8649,,0,2057,0.05,0.05,,108,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/29/2020,8649,8649,,0,1646,0.05,0.05,,86,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/30/2020,8649,8649,,0,1372,0.05,0.05,,72,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,12/31/2020,8649,8649,,0,1176,0.05,0.05,,62,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/1/2021,8649,8649,,0,493,0.05,0.05,,26,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/2/2021,8649,8649,,0,44,0.05,0.05,,2,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/3/2021,8649,8649,,0,,0.05,0.05,,,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/4/2021,9054,9054,,405,58,0.05,0.05,,3,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/5/2021,10497,10497,,1443,264,0.05,0.05,,14,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/6/2021,10702,10702,,205,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/7/2021,10702,10702,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/8/2021,10702,10702,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/9/2021,10702,10702,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/10/2021,10702,10702,,0,293,0.06,0.06,,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/11/2021,10702,10702,,0,235,0.06,0.06,,12,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/12/2021,10702,10702,,0,29,0.06,0.06,,2,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/13/2021,11732,10703,1029,1030,147,0.06,0.06,0.01,8,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/14/2021,18646,12821,5825,6914,1135,0.1,0.07,0.03,59,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/15/2021,22075,13778,8297,3429,1625,0.12,0.07,0.04,85,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/16/2021,22165,13801,8364,90,1638,0.12,0.07,0.04,86,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/17/2021,22165,13801,8364,0,1638,0.12,0.07,0.04,86,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/18/2021,33210,24846,8364,11045,3215,0.17,0.13,0.04,168,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/19/2021,52568,44202,8366,19358,5981,0.27,0.23,0.04,313,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/20/2021,61877,53511,8366,9309,7164,0.32,0.28,0.04,375,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/21/2021,64939,56573,8366,3062,6613,0.34,0.3,0.04,346,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/22/2021,65351,56985,8366,412,6182,0.34,0.3,0.04,323,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/23/2021,65351,56985,8366,0,6169,0.34,0.3,0.04,323,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/24/2021,65351,56985,8366,0,6169,0.34,0.3,0.04,323,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/25/2021,66768,57002,9766,1417,4794,0.35,0.3,0.05,251,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/26/2021,67384,57023,10361,616,2117,0.35,0.3,0.05,111,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/27/2021,67419,57024,10395,35,792,0.35,0.3,0.05,41,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/28/2021,67419,57024,10395,0,354,0.35,0.3,0.05,19,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/29/2021,67424,57024,10400,5,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/30/2021,67424,57024,10400,0,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,1/31/2021,67424,57024,10400,0,296,0.35,0.3,0.05,15,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/1/2021,67424,57024,10400,0,94,0.35,0.3,0.05,5,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/2/2021,80617,70211,10406,13193,1890,0.42,0.37,0.05,99,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/3/2021,250962,240556,10406,170345,26220,1.31,1.26,0.05,1372,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/4/2021,427115,414601,12514,176153,51385,2.23,2.17,0.07,2688,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/5/2021,596408,583224,13184,169293,75569,3.12,3.05,0.07,3953,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/6/2021,624284,611095,13189,27876,79551,3.27,3.2,0.07,4161,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/7/2021,632919,619730,13189,8635,80785,3.31,3.24,0.07,4226,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/8/2021,866115,841159,24956,233196,114099,4.53,4.4,0.13,5969,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/9/2021,1127922,1083607,44315,261807,149615,5.9,5.67,0.23,7827,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/10/2021,1408715,1356072,52643,280793,165393,7.37,7.09,0.28,8652,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/11/2021,1662811,1607295,55516,254096,176528,8.7,8.41,0.29,9234,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/12/2021,1892234,1836511,55723,229423,185118,9.9,9.61,0.29,9684,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/13/2021,1921775,1866018,55757,29541,185356,10.05,9.76,0.29,9696,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/14/2021,1926240,1870483,55757,4465,184760,10.08,9.78,0.29,9665,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/15/2021,2192062,2136305,55757,265822,189421,11.47,11.18,0.29,9909,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/16/2021,2412065,2356298,55767,220003,183449,12.62,12.33,0.29,9597,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/17/2021,2600049,2544282,55767,187984,170191,13.6,13.31,0.29,8903,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/18/2021,2755252,2699485,55767,155203,156063,14.41,14.12,0.29,8164,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/19/2021,2897349,2841582,55767,142097,143588,15.16,14.86,0.29,7511,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/20/2021,2906971,2851204,55767,9622,140742,15.21,14.92,0.29,7362,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/21/2021,2908135,2852368,55767,1164,140271,15.21,14.92,0.29,7338,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/22/2021,3016205,2960417,55788,108070,117735,15.78,15.49,0.29,6159,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/23/2021,3110359,3054531,55828,94154,99756,16.27,15.98,0.29,5218,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/24/2021,3196552,3140552,56000,86193,85215,16.72,16.43,0.29,4458,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/25/2021,3282408,3226264,56144,85856,75308,17.17,16.88,0.29,3939,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/26/2021,3360535,3304274,56261,78127,66169,17.58,17.29,0.29,3461,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/27/2021,3370542,3314277,56265,10007,66224,17.63,17.34,0.29,3464,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,2/28/2021,3370894,3314629,56265,352,66108,17.63,17.34,0.29,3458,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/1/2021,3508157,3451492,56665,137263,70279,18.35,18.06,0.3,3676,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/2/2021,3679329,3610268,69061,171172,81281,19.25,18.89,0.36,4252,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/3/2021,3990639,3767784,222855,311310,113441,20.88,19.71,1.17,5934,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/4/2021,4300488,3912170,388318,309849,145440,22.5,20.47,2.03,7608,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/5/2021,4597569,4048097,549472,297081,176719,24.05,21.18,2.87,9244,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/6/2021,4631454,4057823,573631,33885,180130,24.23,21.23,3,9423,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/7/2021,4639367,4058888,580479,7913,181210,24.27,21.23,3.04,9479,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/8/2021,4989148,4195091,794057,349781,211570,26.1,21.95,4.15,11068,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/9/2021,5364746,4333797,1030949,375598,240774,28.06,22.67,5.39,12595,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/10/2021,5764376,4469215,1295161,399630,253391,30.15,23.38,6.78,13255,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/11/2021,6179589,4639903,1539686,415213,268443,32.33,24.27,8.05,14043,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/12/2021,6552453,4790458,1761995,372864,279269,34.28,25.06,9.22,14609,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/13/2021,6602630,4814655,1787975,50177,281597,34.54,25.19,9.35,14731,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/14/2021,6609155,4817353,1791802,6525,281398,34.57,25.2,9.37,14720,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/15/2021,7037869,4974482,2063387,428714,292674,36.82,26.02,10.79,15310,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/16/2021,7446190,5140178,2306012,408321,297349,38.95,26.89,12.06,15555,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/17/2021,7811531,5290644,2520887,365341,292451,40.86,27.68,13.19,15299,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/18/2021,8142395,5437485,2704910,330864,280401,42.59,28.44,14.15,14668,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/19/2021,8431550,5574528,2857022,289155,268442,44.11,29.16,14.95,14043,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
Chile,CHL,3/20/2021,8464110,5596657,2867453,32560,265926,44.28,29.28,15,13911,"Pfizer/BioNTech, Sinovac",Department of Statistics and Health Information,https://www.gob.cl/yomevacuno/
China,CHN,12/15/2020,1500000,,,,,0.1,,,,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
China,CHN,12/16/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
China,CHN,12/17/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
China,CHN,12/18/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
China,CHN,12/19/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
China,CHN,12/20/2020,,,,,187500,,,,130,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",National Health Commission,https://www.reuters.com/article/us-health-coronavirus-china-vaccine/china-reaches-70-million-covid-19-vaccinations-state-media-idUSKBN2BC0F2
